07.06.2024,Отзывы о Тинькофф Банке,1,https://ru.myfin.by/bank/tcs/otzyvy,кредит наличными Здравствуйте. хочу поделиться мнением.раньше тинькофф был хороший банк пользуюсь давно но последний раз решил взять кредит наличными одобряли несколько дней в итоге одобрили всего 36 000 вместо 70 000и с процентом 100% то есть беру 36000 на год отдаю 62000КОШМАР
06.06.2024,Отзывы о Тинькофф Банке,5,https://ru.myfin.by/bank/tcs/otzyvy,"​карту получила с бесплатным обслуживанием, по условиям реферальной программы это здорово, хоть обслуживание и не слишком большая сумма, но если есть возможность не платить, то надо ею пользоваться) льготного периода хватает более чем, 55 дней, я обычно стараюсь даже не затягивать до последнего, а где-то в течение месяца все закрывать. на всякий случай есть еще и рассрочки, но я пока не пользовалась и ничего не могу сказать."
05.06.2024,Отзывы о Тинькофф Банке,1,https://ru.myfin.by/bank/tcs/otzyvy,"Неправомерная блокировка карты на 27 дней и требование отчетности по нецелевому кредиту физ лица Банк 27 дней абсолютно неправомерно держит 2 млн рублей в блоке. 10 мая 1 млн я хотела перевести СЕБЕ же в другой банк, но банк заблокировал карту. МНОГОЧИСЛЕННЫЕ разговоры ни к чему не привели, одни требования предоставить документы по нецелевому кредиту и пояснить причину перевода средств себе же. Есть множество разговоров, где я подтверждаю, что никакие мошенники тут не участвуют. Банку я не обязана отчитываться почему я переводила деньги на свой другой счет и предоставлять отчет по нецелевому кредиту. Банки всегда блокируют карты, но после звонка и записи, что все делалось в уме, что мошен...Читать далее"
04.06.2024,Отзывы о Тинькофф Банке,5,https://ru.myfin.by/bank/tcs/otzyvy,"​Передаю привет и спасибо представителю Тинькофф Артему Очень хороший мужчина: и про активацию мне рассказал, и про страховку, и вообще про все. На вопросы отвечал, не торопил. Машину осматривал деликатно! Сразу приятное впечатление о банке сложилось!"
04.06.2024,Отзывы о Тинькофф Банке,5,https://ru.myfin.by/bank/tcs/otzyvy,"​Спасибо банку за быстрое оформление нашей ипотеки У нас вообще все сложилось. Мы примерно знали где будем брать квартиру, недалеко от метро Комендантский проспект, там сейчас все застраивается, хороший район получается. Как родился второй ребенок муж сразу подал заявку в Тинькофф, у меня там сестра брала, мы другие варианты даже не рассматривали. Одобрили нам сразу и квартиру мы выбрали очень удачно, до сдачи год и попали по акции с хорошей скидкой. Все делали онлайн, муж только эскроу-счет открывал в другом банке. Как открыл, там уже почти мгновенно. Теперь ждем когда дом сдадут."
04.06.2024,Отзывы о Тинькофф Банке,5,https://ru.myfin.by/bank/tcs/otzyvy,"​Так сложились обстоятельства, что понадобились дополнительные деньги Не хочу грузить никого своими личными проблемами и объяснять на что.Суть в том, что эти дополнительные деньги мне дали в банке Тинькофф в виде потребительского кредита.Благодарен что одобрили именно ту сумму, которую указывал в заявке.Просто в поддержке говорили, что нужную сумму могут не одобрить, а только какую-то часть."
31.05.2024,Отзывы о Тинькофф Банке,4,https://ru.myfin.by/bank/tcs/otzyvy,"​Я давний клиент в тинькофф банке, особенно нравится карта платинум У меня вообще к ней отношение особое, там классный функционал, чем я и пользуюсь по полной программе. Такого точно ни в одном банке нет чтобы тебе и проценты с покупок шли и даже переводы можно было делать. Но вот недавно удивился, коллега оформил себе новую весеннюю карту с вечным бесплатным обслуживанием, а старым клиентам такие льготы не положены, я даже в поддержку звонил. Обидно однако(("
29.05.2024,Отзывы о Тинькофф Банке,5,https://ru.myfin.by/bank/tcs/otzyvy,"​Спасибо банку Тинькофф за возможность приобрести квартиру в кредит К сожалению, до Тинькофф мне один банк отказал в ипотеке , а Тинькофф одобрил - причем документов потребовалось меньше, чем в первом банке и. одобрение пришло гораздо быстрее, чем решение в первом банке. Из других плюсов удобная процедура: оформление ипотеки практически все проводится дистанционно, редкие встречи с менеджерами проходят на удобной мне территории в удобное время... Все быстро, доступно, понятно."
29.05.2024,Отзывы о Тинькофф Банке,5,https://ru.myfin.by/bank/tcs/otzyvy,"​Хочу сказать всем кто боится Кредит под залог жилья более выгодный, чем просто кредит. Его и одобряют охотнее, условия по кредиту лучше. Пусть даже разница в процентах кажется небольшой, но в итоге в рублях сумма получается приличная. А зачем переплачивать лишнее?? Тем более, что все документальные вопросы банк берет на себя. Мне нужно было только предоставить паспорт и СНИЛС и подписать договор. Квартира осталась моей, ее никто не тронул, только запретили продавать. Как расплатился все обременения с моей квартиры сняли"
28.05.2024,Отзывы о Тинькофф Банке,5,https://ru.myfin.by/bank/tcs/otzyvy,"Бухгалтерия на одной волне со мной Подключила Тинькофф Бухгалтерия по подписке. И первый звонок, и как-то ну официоза «на вы» и чуть больше, чем надо было. А я начинающий предприниматель, мне недавно 18 исполнилось. Я вежливо попросила как-то без этой официальности, поближе ко мне общаться. И уже ожидала плохой реакции, а получилось очень даже хорошо. Мой бухгалтер стала спокойно «на ты»  со мной общаться, и при этом вежливость сохранилась. И главное, что дальше когда в следующий раз я общались все это сохранилось. Мне понравился подход банка в этом в этом плане, и доверия у меня сразу стало больше. Ну а дальше просто всю бухга...Читать далее"
